,Unnamed: 0.1,Unnamed: 0,drugbank_id,name,smiles,avg_mass,logP,logS,PSA,HBD,HBA,rot_bonds,rings,pKa_acid,pKa_base,phys_charge,stress_type,reagent,severity,temp_bin,duration_bin,strength_bin,temperature_min,temperature_max,duration_min,duration_max,strength_min,strength_max,pH_min,pH_max,freq_weight_mean,light_lux_hr_applied,uv_Wh_m2_applied,humidity_RH_applied,Unnamed: 0,predicted_api_loss_percent,predicted_degradant_percent
380,380,1892,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,humidity,RH,standard,low,na,na,10.0,25.0,,,,,,,,0,0,1,380,1.0,0.5
381,381,1893,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,humidity,RH,standard,mid,long,na,30.0,50.0,72.0,336.0,,,,,0.0104347826086956,0,0,1,381,2.0,1.0
382,382,1894,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,humidity,RH,standard,na,medium,na,,,5.0,5.0,,,,,,0,0,1,382,1.0,0.5
383,383,1895,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,humidity,RH,standard,na,na,na,,,,,,,,,,0,0,1,383,1.0,0.5
384,384,1896,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,oxidation,H2O2,mild,low,medium,medium,25.0,25.0,3.0,6.0,0.3,0.5,,,0.0091304347826086,0,0,0,384,2.0,1.0
385,385,1897,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,oxidation,H2O2,moderate,high,short,high,60.0,60.0,0.5,1.0,3.0,3.0,,,0.024830917874396,0,0,0,385,8.0,3.0
386,386,1898,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,oxidation,H2O2,moderate,low,medium,high,25.0,25.0,3.0,3.0,1.0,1.0,,,0.0130434782608695,0,0,0,386,5.0,2.0
387,387,1899,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,oxidation,H2O2,moderate,low,short,high,25.0,25.0,0.5,1.0,3.0,3.0,,,0.0182608695652173,0,0,0,387,7.0,3.0
388,388,1900,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,oxidation,H2O2,moderate,mid,medium,high,40.0,40.0,2.0,6.0,1.0,3.0,,,0.0091304347826086,0,0,0,388,6.0,2.0
389,389,1901,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,oxidation,H2O2,moderate,mid,na,high,40.0,40.0,,,3.0,3.0,,,,0,0,0,389,8.0,3.0
390,390,1902,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,oxidation,H2O2,moderate,na,medium,high,,,5.0,11.0,3.0,3.0,,,,0,0,0,390,7.0,3.0
391,391,1903,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,oxidation,H2O2,moderate,na,na,high,,,,,3.0,3.0,,,,0,0,0,391,9.0,4.0
392,392,1904,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,oxidation,H2O2,strong,high,short,high,60.0,60.0,0.25,0.5,10.0,30.0,,,0.024830917874396,0,0,0,392,20.0,9.0
393,393,1905,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,oxidation,H2O2,strong,mid,medium,high,40.0,40.0,2.0,2.0,10.0,10.0,,,0.0078260869565217,0,0,0,393,15.0,7.0
394,394,1906,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,oxidation,H2O2,strong,na,na,high,,,,,10.0,10.0,,,,0,0,0,394,18.0,8.0
395,395,1907,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,photolysis,light,standard,low,long,na,25.0,25.0,240.0,240.0,,,,,,1,0,0,395,4.0,1.0
396,396,1908,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,photolysis,light,standard,na,long,na,,,72.0,336.0,,,,,,0,1,0,396,5.0,2.0
397,397,1909,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,photolysis,light,standard,na,medium,na,,,2.0,2.0,,,,,,0,1,0,397,3.0,1.0
398,398,1910,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,photolysis,light,standard,na,na,na,,,,,,,,,,1,0,0,398,2.0,1.0
399,399,1911,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,photolysis,uv_light,standard,na,na,na,,,,,,,,,0.0208695652173913,0,1,0,399,4.0,1.0
400,400,1912,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,photolysis,visible_light,standard,na,na,na,,,,,,,,,0.0313043478260869,1,0,0,400,1.0,0.5
401,401,1913,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,mild,low,long,na,2.0,25.0,48.0,240.0,,,,,,1,0,0,401,2.0,1.0
402,402,1914,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,mild,low,medium,na,0.0,25.0,2.0,24.0,,,,,,0,0,0,402,1.5,0.75
403,403,1915,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,mild,low,na,na,10.0,25.0,,,,,,,,0,0,1,403,1.0,0.5
404,404,1916,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,mild,low,short,na,25.0,25.0,0.0666666666666666,0.5,,,,,,0,0,0,404,1.0,0.5
405,405,1917,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,mild,mid,long,na,40.0,40.0,168.0,168.0,,,,,,0,0,0,405,3.0,1.5
406,406,1918,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,mild,mid,medium,na,30.0,40.0,1.3333333333333333,5.0,,,,,,0,0,0,406,2.0,1.0
407,407,1919,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,mild,mid,na,na,40.0,40.0,,,,,,,,0,0,0,407,1.0,0.5
408,408,1920,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,moderate,high,long,na,60.0,70.0,27.9,168.0,,,,,0.0078260869565217,0,0,0,408,7.0,3.0
409,409,1921,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,moderate,high,medium,na,60.0,60.0,5.0,24.0,,,,,,0,0,0,409,6.0,2.5
410,410,1922,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,moderate,high,na,na,60.0,70.0,,,,,,,,0,0,0,410,5.0,2.0
411,411,1923,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,moderate,high,short,na,60.0,60.0,0.25,1.0,,,,,,0,0,0,411,5.0,2.0
412,412,1924,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,moderate,mid,long,na,50.0,50.0,120.0,120.0,,,,,,0,0,0,412,6.0,2.5
413,413,1925,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,moderate,mid,medium,na,50.0,50.0,24.0,24.0,,,,,,0,0,0,413,5.0,2.0
414,414,1926,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,moderate,mid,na,na,50.0,50.0,,,,,,,,0,0,0,414,5.0,2.0
415,415,1927,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,moderate,mid,short,na,50.0,50.0,0.0,0.0,,,,,,0,0,0,415,5.0,2.0
416,416,1928,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,strong,high,long,na,80.0,80.0,72.0,72.0,,,,,0.0104347826086956,0,0,0,416,10.0,4.0
417,417,1929,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,strong,high,medium,na,80.0,110.0,3.0,24.0,,,,,0.0121739130434782,0,0,0,417,12.0,5.0
418,418,1930,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,dry_heat,strong,high,na,na,80.0,80.0,,,,,,,,0,0,0,418,8.0,3.0
419,419,1931,DB00129,Ornithine,NCCC[C@H](N)C(O)=O,132.161,-3.7,0.11,89.34,3.0,4.0,4.0,0.0,2.67,10.29,1.0,thermal,wet_heat,moderate,high,medium,na,60.0,60.0,24.0,24.0,,,,,0.0078260869565217,0,0,0,419,9.0,3.5
420,420,1932,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,mild,low,medium,high,25.0,25.0,2.0,2.0,1.0,1.0,0.5,0.5,0.0078260869565217,0,0,0,420,4.0,2.0
421,421,1933,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,mild,low,medium,low,25.0,25.0,6.0,6.0,0.01,0.01,2.0,2.0,0.0078260869565217,0,0,0,421,2.0,1.0
422,422,1934,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,mild,low,medium,medium,25.0,25.0,2.0,24.0,0.1,0.5,0.8,1.2,0.0078260869565217,0,0,0,422,3.0,1.5
423,423,1935,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,moderate,high,medium,medium,60.0,60.0,2.0,6.0,0.1,0.1,1.2,1.2,0.0169565217391303,0,0,0,423,8.0,4.0
424,424,1936,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,moderate,high,short,low,60.0,60.0,1.0,1.0,0.01,0.01,2.0,2.0,0.0104347826086956,0,0,0,424,5.0,2.0
425,425,1937,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,moderate,mid,medium,low,40.0,40.0,3.0,6.0,0.01,0.05,1.5,2.0,0.0117391304347825,0,0,0,425,6.0,3.0
426,426,1938,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,moderate,mid,medium,medium,40.0,40.0,6.0,6.0,0.1,0.1,1.2,1.2,0.0156521739130434,0,0,0,426,7.0,3.5
427,427,1939,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,moderate,mid,short,high,40.0,40.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0104347826086956,0,0,0,427,9.0,4.0
428,428,1940,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,strong,high,short,high,60.0,60.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0104347826086956,0,0,0,428,16.0,7.0
429,429,1941,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,unknown,high,medium,high,110.0,110.0,3.0,3.0,1.0,1.0,,,0.0888888888888888,0,0,0,429,20.0,9.0
430,430,1942,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,unknown,high,na,high,60.0,60.0,,,1.0,1.0,,,,0,0,0,430,12.0,5.0
431,431,1943,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,unknown,high,na,medium,80.0,80.0,,,0.5,0.5,,,,0,0,0,431,10.0,4.0
432,432,1944,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,unknown,high,short,high,60.0,60.0,0.25,1.0,1.0,1.0,,,0.0444444444444444,0,0,0,432,15.0,6.0
433,433,1945,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,unknown,mid,na,medium,40.0,40.0,,,0.1,0.1,,,,0,0,0,433,8.0,3.0
434,434,1946,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,unknown,na,long,high,,,70.0,336.0,1.0,2.0,,,,0,1,0,434,18.0,8.0
435,435,1947,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,unknown,na,long,medium,,,48.0,168.0,0.1,0.1,,,,0,0,0,435,12.0,5.0
436,436,1948,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,unknown,na,medium,high,,,8.0,8.0,2.0,2.0,,,,0,0,0,436,20.0,9.0
437,437,1949,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,unknown,na,medium,medium,,,5.0,8.0,0.1,0.1,,,,0,1,0,437,14.0,6.0
438,438,1950,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,unknown,na,na,high,,,,,1.0,1.0,,,,0,0,0,438,10.0,4.0
439,439,1951,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,unknown,na,na,medium,,,,,0.1,0.1,,,,0,0,0,439,6.0,2.0
440,440,1952,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,acid_hydrolysis,HCl,unknown,na,short,high,,,0.25,1.0,1.0,1.0,,,,0,0,0,440,12.0,5.0
441,441,1953,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,mild,low,medium,high,25.0,25.0,2.0,2.0,1.0,1.0,14.0,14.0,0.0078260869565217,0,0,0,441,5.0,2.0
442,442,1954,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,mild,low,medium,low,25.0,25.0,6.0,6.0,0.01,0.01,12.0,12.0,0.0078260869565217,0,0,0,442,2.0,1.0
443,443,1955,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,mild,low,medium,medium,25.0,25.0,2.0,24.0,0.1,0.5,13.0,13.5,0.0078260869565217,0,0,0,443,4.0,2.0
444,444,1956,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,moderate,high,short,low,60.0,60.0,1.0,1.0,0.01,0.01,12.0,12.0,0.0104347826086956,0,0,0,444,6.0,3.0
445,445,1957,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,moderate,mid,medium,low,40.0,40.0,3.0,6.0,0.01,0.05,12.0,12.5,0.0117391304347825,0,0,0,445,7.0,3.0
446,446,1958,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,moderate,mid,medium,medium,40.0,40.0,6.0,6.0,0.1,0.1,13.0,13.0,0.0156521739130434,0,0,0,446,8.0,4.0
447,447,1959,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,moderate,mid,short,high,40.0,40.0,1.0,1.0,1.0,1.0,14.0,14.0,0.0104347826086956,0,0,0,447,9.0,4.0
448,448,1960,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,strong,high,medium,medium,60.0,60.0,2.0,2.0,0.1,0.1,13.0,13.0,0.0130434782608695,0,0,0,448,12.0,5.0
449,449,1961,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,strong,high,short,high,60.0,60.0,0.5,0.5,1.0,1.0,14.0,14.0,0.0104347826086956,0,0,0,449,15.0,6.0
450,450,1962,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,strong,high,short,medium,60.0,60.0,1.0,1.0,0.1,0.1,13.0,13.0,0.0208695652173913,0,0,0,450,10.0,4.0
451,451,1963,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,unknown,high,medium,high,110.0,110.0,3.0,3.0,1.0,1.0,,,0.0888888888888888,0,0,0,451,25.0,12.0
452,452,1964,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,unknown,high,na,high,60.0,60.0,,,1.0,1.0,,,,0,0,0,452,15.0,6.0
453,453,1965,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,unknown,high,na,medium,60.0,80.0,,,0.1,0.5,,,,0,0,0,453,12.0,5.0
454,454,1966,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,unknown,high,short,high,60.0,60.0,0.1666666666666666,0.1666666666666666,1.0,1.0,,,0.0444444444444444,0,0,0,454,18.0,8.0
455,455,1967,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,unknown,mid,na,medium,40.0,40.0,,,0.1,0.1,,,,0,0,0,455,10.0,4.0
456,456,1968,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,unknown,na,long,high,,,72.0,168.0,1.0,2.0,,,,0,1,0,456,20.0,9.0
457,457,1969,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,unknown,na,long,low,,,72.0,72.0,0.01,0.01,,,,0,1,0,457,10.0,4.0
458,458,1970,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,unknown,na,long,medium,,,70.0,70.0,0.5,0.5,,,,0,0,0,458,15.0,6.0
459,459,1971,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,unknown,na,medium,high,,,8.0,8.0,2.0,2.0,,,,0,0,0,459,22.0,10.0
460,460,1972,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,unknown,na,medium,medium,,,5.0,8.0,0.1,0.1,,,,0,1,0,460,16.0,7.0
461,461,1973,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,unknown,na,na,high,,,,,1.0,1.0,,,,0,0,0,461,17.0,7.0
462,462,1974,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,unknown,na,na,medium,,,,,0.1,0.1,,,,0,0,0,462,10.0,4.0
463,463,1975,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,base_hydrolysis,NaOH,unknown,na,short,high,,,0.25,1.0,1.0,1.0,,,,0,0,0,463,19.0,8.0
464,464,1976,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,humidity,RH,standard,low,na,na,10.0,25.0,,,,,,,,0,0,1,464,1.0,0.5
465,465,1977,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,humidity,RH,standard,mid,long,na,30.0,50.0,72.0,336.0,,,,,0.0104347826086956,0,0,1,465,2.0,1.0
466,466,1978,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,humidity,RH,standard,na,medium,na,,,5.0,5.0,,,,,,0,0,1,466,1.0,0.5
467,467,1979,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,humidity,RH,standard,na,na,na,,,,,,,,,,0,0,1,467,0.5,0.25
468,468,1980,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,oxidation,H2O2,mild,low,medium,medium,25.0,25.0,3.0,6.0,0.3,0.5,,,0.0091304347826086,0,0,0,468,3.0,1.5
469,469,1981,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,oxidation,H2O2,moderate,high,short,high,60.0,60.0,0.5,1.0,3.0,3.0,,,0.024830917874396,0,0,0,469,8.0,4.0
470,470,1982,DB00130,L-Glutamine,N[C@@H](CCC(N)=O)C(O)=O,146.1445,-4.0,-0.17,106.41,3.0,4.0,4.0,0.0,2.15,9.31,0.0,oxidation,H2O2,moderate,low,medium,high,25.0,25.0,3.0,3.0,1.0,1.0,,,0.0130434782608695,0,0,0,470,5.0,2.0
